Player,TEAM,POS,DPCHT,G,rush_ATT,rush_ATT_mean,rush_YDS,rush_YDS_mean,rush_Y/A,rush_FD,rush_FD_mean,rush_LG,rush_LG_mean,rush_20,rush_20_mean,rush_TD,rush_TD_mean,rec_REC,rec_REC_mean,rec_TGT,rec_TGT_mean,rec_YDS,rec_YDS_mean,rec_Y/R,rec_FD,rec_FD_mean,rec_TD,rec_TD_mean,TOU,TOU_mean,OPP,OPP_mean,FD,FD_mean,FL,FL_mean,FL/T,INJCOR,FPTS,FPTS_mean,FPTS_median,FPTS_std,FPTS_adj,FPTS_bad,FPTS_poor,FPTS_okay,FPTS_good,FPTS_great,FPTS_QSRat,FPTS_GSRat,FPTS_Score,HALF,HALF_mean,HALF_median,HALF_std,HALF_adj,HALF_bad,HALF_poor,HALF_okay,HALF_good,HALF_great,HALF_QSRat,HALF_GSRat,HALF_Score,PPR,PPR_mean,PPR_median,PPR_std,PPR_adj,PPR_bad,PPR_poor,PPR_okay,PPR_good,PPR_great,PPR_QSRat,PPR_GSRat,PPR_Score,YOE,proj_HALF_mean,proj_HALF,proj_RANK
David Fluellen,FA,RB,0.0,16.0,4.0,0.25,21.0,1.31,5.25,1.0,0.06,10.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.25,5.0,0.31,1.0,0.06,0.0,0.0,0.0,1.0,2.1,0.13,0.0,0.45,0.26,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,2.1,0.13,0.0,0.45,0.26,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,2.1,0.13,0.0,0.45,0.27,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,1,0.0,0.0,134.0
Jordan Todman,FA,RB,0.0,14.14,3.14,0.21,20.0,1.34,2.66,1.0,0.07,7.0,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.14,0.21,3.71,0.26,1.0,0.07,0.0,0.0,0.0,1.0,2.0,0.13,0.0,0.34,0.23,14.14,0.0,0.0,0.0,0.0,0.0,0.0,0.12,2.0,0.13,0.0,0.34,0.23,14.14,0.0,0.0,0.0,0.0,0.0,0.0,0.15,2.0,0.13,0.0,0.34,0.24,14.14,0.0,0.0,0.0,0.0,0.0,0.0,0.12,3,0.0,0.0,134.0
Raheem Mostert,MIA,RB,1.0,8.71,3.71,0.41,18.86,2.13,4.57,0.57,0.05,10.86,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.71,0.41,3.71,0.41,0.57,0.05,0.71,0.06,0.1,0.87,0.46,0.08,0.0,0.52,0.17,8.71,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.46,0.08,0.0,0.52,0.17,8.71,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.46,0.08,0.0,0.52,0.18,8.71,0.0,0.0,0.0,0.0,0.0,0.0,0.08,3,0.0,0.0,134.0
Devante Mays,FA,RB,0.0,8.0,4.0,0.5,1.0,0.12,0.25,0.0,0.0,2.0,0.5,0.0,0.0,0.0,0.0,3.0,0.38,3.0,0.38,0.0,0.0,0.0,1.0,0.12,0.0,0.0,7.0,0.88,7.0,0.88,1.0,0.12,1.0,0.12,0.14,0.88,-1.9,-0.24,0.0,0.76,-0.41,8.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07,-0.4,-0.05,0.0,1.02,-0.08,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,1.1,0.14,0.0,1.44,0.21,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,1,0.0,0.0,134.0
Bronson Hill,FA,RB,0.0,2.33,1.33,0.56,2.33,0.56,0.5,0.33,0.11,2.33,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,0.56,1.67,0.67,0.33,0.11,0.0,0.0,0.0,0.48,0.23,0.06,-0.07,0.31,0.05,2.33,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.23,0.06,-0.07,0.31,0.04,2.33,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.23,0.06,-0.07,0.31,0.05,2.33,0.0,0.0,0.0,0.0,0.0,0.0,0.04,2,0.0,0.0,134.0
Joe Kerridge,FA,RB,0.0,5.33,0.33,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.17,0.67,0.17,2.0,0.5,2.0,0.0,0.0,0.0,0.0,1.0,0.21,1.0,0.21,0.0,0.0,0.0,0.0,0.0,0.73,0.2,0.05,0.0,0.1,0.13,5.33,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.53,0.13,0.0,0.27,0.27,5.33,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.87,0.21,0.0,0.43,0.41,5.33,0.0,0.0,0.0,0.0,0.0,0.0,0.12,2,0.0,0.0,134.0
Nick Bellore,FA,RB,0.0,13.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.05,0.57,0.05,0.57,0.05,0.57,0.57,0.05,0.57,0.05,0.57,0.05,0.57,0.05,0.57,0.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.71,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.29,0.02,0.0,0.08,0.06,13.71,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.57,0.05,0.0,0.16,0.1,13.71,0.0,0.0,0.0,0.0,0.0,0.0,0.05,3,0.0,0.0,134.0
Justin Davis,FA,RB,0.0,4.0,1.0,0.25,1.0,0.25,1.0,0.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.65,0.1,0.02,0.0,0.05,0.09,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.1,0.02,0.0,0.05,0.09,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.1,0.02,0.0,0.05,0.09,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,1,0.0,0.0,134.0
Cethan Carter,FA,RB,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.06,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1,0.0,0.0,134.0
Alex Armah Jr.,FA,RB,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,134.0
Dare Ogunbowale,HOU,RB,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,134.0
Joe Banyard,FA,RB,0.0,2.71,0.57,0.57,2.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.57,0.57,0.57,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.2,0.2,0.0,0.0,2.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.0,2.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.0,2.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,134.0
Elijah Hood,FA,RB,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,134.0
Jarveon Williams,FA,RB,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,134.0
Jeremy McNichols,WAS,RB,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,134.0
Marquez Williams,FA,RB,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,134.0
Shane Smith,FA,RB,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,134.0
Tani Tupou,FA,RB,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,134.0
Taquan Mizzell,NYG,RB,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,134.0
